hit_no,lock_to_click_ms,frames,fps,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
175,125.8572,8,63.5641,7.2526,13.2092,1.4111,0.0104,0.0061,0.0013,0.2183
176,380.8329,25,65.6456,2.7092,11.0707,0.1257,0.0084,0.0046,0.0017,0.1122
177,647.5891,42,64.8559,2.7929,12.2241,0.1995,0.0115,0.006,0.0018,0.147
178,114.3821,7,61.1984,4.5073,13.2246,7.3074,0.0899,0.0328,0.002,0.2133
179,11.7961,1,84.7738,0.0,0.0,0.8575,0.0082,0.0054,0.0,0.0
180,10.7128,1,93.3463,0.0,0.0,0.7837,0.0149,0.0069,0.0,0.0
181,10.962,1,91.2242,0.0,0.0,8.4797,0.0105,0.0064,0.0,0.0
182,10.9792,1,91.0813,0.0,0.0,0.6382,0.0085,0.0057,0.0,0.0
183,113.8604,8,70.2615,2.7079,13.2516,0.2246,0.0097,0.0057,0.0015,0.1902
184,11.0496,1,90.501,0.0,0.0,0.7369,0.0055,0.0055,0.0,0.0
185,11.2497,1,88.8913,0.0,0.0,0.5127,0.0408,0.0075,0.0,0.0
186,10.8129,1,92.4821,0.0,0.0,6.36,0.0097,0.0067,0.0,0.0
187,105.9233,8,75.5263,2.4653,12.1208,0.217,0.0098,0.0062,0.0024,0.1181
188,146.4053,9,61.4732,2.6356,12.2878,4.4265,0.0095,0.0064,0.0016,0.3655
189,248.1741,16,64.4709,2.7091,12.7728,1.006,0.0129,0.008,0.0019,0.25
190,24.843,2,80.5056,2.6731,11.2097,0.1055,0.0077,0.0041,0.0012,0.182
191,134.3393,7,52.1069,7.0141,18.1424,0.558,0.0127,0.0077,0.0015,0.3227
192,397.3976,25,62.9093,2.782,11.419,6.9201,0.0124,0.0061,0.002,0.2252
193,654.8179,42,64.14,2.4538,11.5871,0.3734,0.0091,0.0049,0.0024,0.1357
194,915.1123,58,63.3802,6.5776,12.0598,0.2883,0.0081,0.0048,0.0014,0.0683
195,162.1455,11,67.8403,2.6315,10.3372,0.2604,0.0115,0.0064,0.0024,0.0966
196,412.3449,28,67.9043,2.6722,10.0645,0.3516,0.0091,0.0062,0.0027,0.2279
197,666.0194,44,66.0641,2.5622,11.5202,0.2256,0.0107,0.0059,0.0023,0.128
198,917.2537,60,65.4127,2.5157,11.7733,0.5983,0.0109,0.0065,0.0019,0.1669
199,178.3094,11,61.6905,2.3992,11.8463,7.1041,0.014,0.0075,0.0024,0.242
200,430.8875,27,62.6614,6.2334,11.5115,1.9189,0.0121,0.0062,0.0019,0.117
201,696.5382,44,63.1695,2.6129,12.5829,7.5087,0.0113,0.0061,0.0014,0.1096
202,950.2281,61,64.1951,3.2554,10.4439,0.452,0.0144,0.0066,0.0015,0.131
203,203.695,13,63.8209,2.6564,13.6755,0.5142,0.0108,0.0049,0.002,0.1337
204,507.3743,33,65.0407,2.6374,7.4585,2.4388,0.0088,0.0058,0.0016,0.2197
205,765.6049,50,65.3078,2.8701,10.8018,0.1965,0.0105,0.0054,0.0021,0.1427
206,11.4157,1,87.5987,0.0,0.0,7.0924,0.0175,0.0583,0.0,0.0
207,269.3514,18,66.8272,2.5113,11.8865,0.4507,0.0142,0.0063,0.0041,0.227
208,527.3034,34,64.479,2.5267,11.7871,6.7752,0.0134,0.0069,0.0015,0.2169
209,784.8954,51,64.9768,2.5729,7.9817,0.1968,0.0098,0.0054,0.0022,0.2572
210,13.5344,1,73.8858,0.0,0.0,0.7463,0.0071,0.0064,0.0,0.0
211,279.4755,18,64.4064,2.5477,12.4776,0.8894,0.0102,0.0061,0.0015,0.241
212,93.1015,7,75.1868,2.8724,12.4519,0.1198,0.0097,0.0048,0.0012,0.2938
213,419.1592,28,66.8004,2.7195,12.9849,0.2751,0.0098,0.0058,0.0011,0.1932
214,670.6971,44,65.6034,2.6104,11.8372,0.1815,0.0104,0.0053,0.0022,0.1275
215,932.3623,60,64.3527,2.712,11.9311,8.0405,0.014,0.0063,0.0018,0.1104
216,236.7272,16,67.5883,2.7895,7.4171,0.1358,0.0104,0.0055,0.001,0.1772
217,506.5212,33,65.1503,2.6588,11.1057,1.6788,0.0099,0.007,0.0019,0.1514
218,757.805,49,64.6604,2.5428,12.0214,3.0585,0.01,0.0065,0.0022,0.179
219,1011.9472,65,64.2326,2.6392,11.317,6.7958,0.0141,0.0058,0.0019,0.3409
220,254.1378,17,66.8928,2.51,11.6494,0.1462,0.0092,0.0058,0.0012,0.3287
221,503.7046,33,65.5146,3.1146,9.6768,0.5952,0.0108,0.0056,0.0023,0.2382
222,757.9671,49,64.6466,3.2369,12.7815,0.2072,0.0091,0.0063,0.0026,0.1256
223,11.771,1,84.9545,0.0,0.0,0.8366,0.0096,0.0065,0.0,0.0
224,263.5717,17,64.4986,2.5624,11.4596,0.3725,0.0101,0.0061,0.0023,0.1345
225,15.4071,1,64.9051,0.0,0.0,1.974,0.0084,0.0052,0.0,0.0
226,260.2459,16,61.4803,2.3742,14.2185,7.3725,0.0126,0.0067,0.0024,0.1614
227,514.5057,33,64.1392,7.6538,10.2915,0.7139,0.0113,0.0052,0.0024,0.124
228,770.6752,50,64.8782,2.4971,10.5084,0.2467,0.013,0.0072,0.002,0.1163
229,11.3534,1,88.0793,0.0,0.0,8.8829,0.0742,0.0059,0.0,0.0
230,277.2224,18,64.9298,2.9606,12.5848,7.4563,0.0301,0.0071,0.0024,0.1462
231,534.6733,36,67.3308,2.6063,11.1339,0.5467,0.0111,0.007,0.0033,0.2172
232,98.5381,7,71.0385,2.6914,11.9177,0.6396,0.0104,0.0065,0.0014,0.2527
233,351.2198,23,65.4861,3.4816,12.2127,0.5053,0.0142,0.0065,0.002,0.1447
234,619.6838,41,66.1628,2.7565,13.3766,1.1832,0.01,0.006,0.0019,0.1473
235,875.5792,57,65.0998,2.374,7.4252,0.2252,0.014,0.0091,0.0025,0.1072
236,177.3113,12,67.6776,2.6038,7.3309,0.1115,0.0083,0.0056,0.0015,0.1817
237,60.3084,4,66.3258,2.6625,12.8584,0.838,0.0112,0.0067,0.0012,0.2175
238,111.8947,8,71.4958,3.0552,10.9619,0.1096,0.0092,0.0047,0.0015,0.3417
239,365.237,24,65.7108,2.5001,10.2876,0.1164,0.009,0.0049,0.0019,0.1292
240,617.5525,40,64.7718,2.7068,11.6963,0.4508,0.0102,0.0055,0.0024,0.161
241,873.827,56,64.0859,2.5516,8.1106,2.2385,0.0085,0.0064,0.0018,0.2701
242,122.3752,8,65.3727,2.9605,11.0831,0.6471,0.0096,0.0057,0.0022,0.163
243,374.8013,24,64.0339,2.5974,10.4626,0.4207,0.0096,0.0067,0.0018,0.1647
244,118.1686,8,67.6999,2.6667,12.4015,0.2483,0.0126,0.0063,0.0013,0.2096
245,391.0777,25,63.9259,5.4884,8.9961,0.2602,0.0093,0.0062,0.0023,0.1247
246,166.7196,11,65.979,2.8272,14.1408,4.3691,0.0105,0.0058,0.0038,0.303
247,12.0055,1,83.2952,0.0,0.0,4.7875,0.0078,0.0059,0.0,0.0
248,11.163,1,89.5817,0.0,0.0,4.0938,0.0093,0.0065,0.0,0.0
249,55.051,4,72.6599,2.716,12.6627,3.5802,0.0123,0.0074,0.0025,0.2425
250,38.8317,3,77.2565,3.177,13.6472,0.3219,0.0265,0.0076,0.0031,0.2514
251,124.5712,8,64.2203,3.497,14.0313,0.2278,0.0145,0.0057,0.0016,0.1834
252,11.0146,1,90.7886,0.0,0.0,0.8721,0.0088,0.0064,0.0,0.0
253,341.991,24,70.1773,2.6201,11.0115,0.221,0.015,0.0052,0.0019,0.2484
254,88.136,6,68.0766,2.7875,9.311,0.5093,0.0108,0.0062,0.0015,0.2016
255,93.9192,6,63.8847,2.9944,12.6142,6.3189,0.1449,0.0089,0.0025,0.403
256,91.162,6,65.8169,2.5821,11.9503,0.2196,0.0134,0.0054,0.0015,0.1905
257,229.8805,15,65.2513,2.7007,11.7833,0.2408,0.0143,0.0057,0.0013,0.1869
258,118.2439,8,67.6568,2.4495,13.3369,0.2066,0.0131,0.0071,0.0016,0.5418
259,370.1368,25,67.5426,2.5912,10.1612,0.614,0.0358,0.0075,0.0021,0.2031
260,696.2793,46,66.0654,2.7092,10.7385,0.2075,0.0115,0.006,0.0016,0.2173
261,90.1689,6,66.5418,2.4704,12.3021,0.3487,0.009,0.0064,0.0012,0.1852
262,104.6608,8,76.4374,2.4512,10.3041,0.1129,0.0078,0.0046,0.0016,0.1973
263,147.326,10,67.8767,2.5424,11.2171,0.1717,0.0131,0.0065,0.002,0.1364
264,70.2176,5,71.2072,3.2168,12.5962,0.55,0.0705,0.0049,0.0025,0.1839
265,10.9578,1,91.2592,0.0,0.0,0.6439,0.0063,0.0047,0.0,0.0
266,11.2724,1,88.7123,0.0,0.0,7.2435,0.0094,0.0065,0.0,0.0
267,70.8949,5,70.5269,2.7078,13.803,0.2019,0.0103,0.0058,0.0015,0.1799
