epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,765.095,1.16865,0.47688,0.00151,0.89391,0.82026,0.88544,0.62348,1.14163,0.49085,0.00204,0.000814329,0.000814329,0.000814329
157,769.898,1.17625,0.48246,0.00145,0.89014,0.82484,0.88262,0.62867,1.13026,0.49181,0.00203,0.000808828,0.000808828,0.000808828
158,774.652,1.17665,0.48201,0.00142,0.90115,0.82316,0.88853,0.63411,1.11606,0.48648,0.00198,0.000803327,0.000803327,0.000803327
159,779.472,1.19755,0.48822,0.00146,0.88939,0.83192,0.88846,0.62977,1.14095,0.50265,0.00215,0.000797826,0.000797826,0.000797826
160,784.248,1.16464,0.47946,0.00147,0.89662,0.83395,0.88833,0.62991,1.13411,0.48635,0.00202,0.000792325,0.000792325,0.000792325
161,789.143,1.17472,0.47899,0.00147,0.90194,0.82969,0.88661,0.63489,1.13183,0.478,0.00204,0.000786824,0.000786824,0.000786824
162,793.98,1.15577,0.46918,0.00145,0.90401,0.82516,0.88758,0.63465,1.11888,0.48304,0.002,0.000781323,0.000781323,0.000781323
163,798.977,1.16431,0.47811,0.00143,0.90265,0.83108,0.89086,0.63757,1.11767,0.47819,0.002,0.000775822,0.000775822,0.000775822
164,803.734,1.15643,0.47058,0.00141,0.90201,0.82867,0.88762,0.62968,1.15151,0.48022,0.00209,0.000770321,0.000770321,0.000770321
165,808.524,1.13202,0.46643,0.00139,0.8943,0.82601,0.88614,0.63036,1.1502,0.48497,0.00209,0.00076482,0.00076482,0.00076482
166,813.314,1.12976,0.46711,0.00139,0.8912,0.82562,0.88662,0.62824,1.14101,0.4964,0.00208,0.000759318,0.000759318,0.000759318
167,818.097,1.14506,0.4714,0.00138,0.89473,0.83144,0.89079,0.63672,1.1203,0.49156,0.00204,0.000753817,0.000753817,0.000753817
168,822.814,1.17208,0.48797,0.00144,0.90125,0.82049,0.88772,0.63023,1.12483,0.4963,0.00202,0.000748316,0.000748316,0.000748316
169,827.675,1.13104,0.46749,0.0014,0.88832,0.83593,0.88703,0.63114,1.12319,0.4971,0.00201,0.000742815,0.000742815,0.000742815
170,832.603,1.13441,0.46355,0.00141,0.90801,0.82159,0.88524,0.63164,1.12361,0.49023,0.00205,0.000737314,0.000737314,0.000737314
171,837.401,1.17008,0.47454,0.00143,0.89588,0.82189,0.88616,0.62591,1.14341,0.49247,0.00204,0.000731813,0.000731813,0.000731813
172,842.518,1.15375,0.47403,0.00143,0.89685,0.8211,0.88798,0.62974,1.12586,0.49514,0.002,0.000726312,0.000726312,0.000726312
173,847.701,1.14937,0.46897,0.00142,0.88639,0.8357,0.88763,0.63437,1.11301,0.48771,0.00198,0.000720811,0.000720811,0.000720811
174,852.911,1.13369,0.45519,0.00142,0.90312,0.82827,0.88738,0.63497,1.10465,0.47994,0.00195,0.00071531,0.00071531,0.00071531
175,857.922,1.12224,0.45737,0.00137,0.89074,0.83493,0.88948,0.63213,1.122,0.49155,0.00203,0.000709809,0.000709809,0.000709809
176,862.717,1.12075,0.46354,0.00141,0.89755,0.83323,0.88775,0.63803,1.10328,0.47932,0.002,0.000704307,0.000704307,0.000704307
177,867.516,1.14017,0.47778,0.00142,0.88441,0.83648,0.88831,0.63838,1.12026,0.48898,0.00201,0.000698806,0.000698806,0.000698806
178,872.228,1.15215,0.47266,0.00143,0.90034,0.82295,0.88601,0.63589,1.11441,0.48209,0.00199,0.000693305,0.000693305,0.000693305
179,877.227,1.12599,0.45964,0.00139,0.88818,0.83993,0.88593,0.64242,1.09945,0.48031,0.00199,0.000687804,0.000687804,0.000687804
180,882.12,1.13709,0.462,0.00142,0.91115,0.82503,0.88922,0.63616,1.12395,0.47943,0.00204,0.000682303,0.000682303,0.000682303
181,887.205,1.13911,0.45884,0.0014,0.89438,0.82659,0.88925,0.64205,1.10661,0.48536,0.00198,0.000676802,0.000676802,0.000676802
